week,year,region,rainfall,y,mu_true,amp_true,beta_true
42,5,highland,-0.25849673056295813,2.1900836524281577,2.2872441768134157,0.35,-0.37034273965214537
43,5,highland,1.231706234070666,1.599023437681679,1.6984950993927814,0.35,-0.3984552115439443
44,5,highland,0.2076053874923368,2.22807263797177,2.1100646729898065,0.35,-0.4207573092084366
45,5,highland,-0.5659083272383114,2.144971539969368,2.4636732279484894,0.35,-0.4369238178417234
46,5,highland,1.3134050935901467,1.812814325213163,1.659577231277074,0.35,-0.4467189933441243
47,5,highland,0.5402239862690986,2.061755080762199,2.043537055094038,0.35,-0.45
48,5,highland,-0.07032828915606079,2.198276715846335,2.367948348748118,0.35,-0.4467189933441243
49,5,highland,-0.18327418309865215,2.732303337202904,2.4747326196919013,0.35,-0.43692381784172346
50,5,highland,-0.05309003266209946,2.6333001091655905,2.481648948212686,0.35,-0.4207573092084367
51,5,highland,1.317558958646116,1.9196802402578226,2.003507759446453,0.35,-0.3984552115439446
52,5,highland,0.6941326685472047,2.159512500263987,2.342933005848174,0.35,-0.37034273965214565
0,6,highland,0.11658375252721011,2.9210788554027025,2.5568240536901454,0.35,-0.37034273965214537
1,6,highland,-0.8328385910147418,2.897447694848825,2.9520288935543837,0.35,-0.3368298366769955
2,6,highland,-0.7107992298079234,3.4297736959820124,2.95279525471159,0.35,-0.29840519620835787
3,6,highland,0.45482625141680916,2.7980005306256928,2.689077394406388,0.35,-0.2556291360290201
4,6,highland,-0.14173828983233266,3.004594513403464,2.8931097142302153,0.35,-0.20912542741969584
5,6,highland,1.5870116289988445,2.7168109047551137,2.660119215338521,0.35,-0.15957219916914103
6,6,highland,0.09934975589339994,2.8648086552235466,2.943000588688494,0.35,-0.10769204892940099
7,6,highland,-0.30923810482268904,2.50937397504569,3.0003591394905955,0.35,-0.05424150611489537
8,6,highland,-1.4982266739646946,3.228353948844273,3.002583842791743,0.35,0.0
9,6,highland,1.2126700140674622,3.0763405380555766,3.076502180533987,0.35,0.05424150611489537
10,6,highland,0.7691149813544474,2.941905844480546,3.0913157787787515,0.35,0.10769204892940099
11,6,highland,0.9519814106294394,3.4613213971821994,3.148667991936761,0.35,0.15957219916914103
12,6,highland,-0.5055938056461304,2.7783567538331084,2.871031754103047,0.35,0.20912542741969584
13,6,highland,-0.7857898985088165,2.271085393409069,2.74912920714386,0.35,0.2556291360290201
14,6,highland,-0.07940717323030701,2.7880478699853826,2.8944364239509524,0.35,0.29840519620835787
15,6,highland,-0.4524336833798888,3.0065514769915334,2.7305078838437375,0.35,0.3368298366769955
16,6,highland,-0.16136307878691006,2.818435043543518,2.786263514628749,0.35,0.37034273965214537
17,6,highland,-0.10581146162557462,2.7936466556193236,2.7669329570808583,0.35,0.3984552115439445
18,6,highland,-0.4952004946799193,2.7404270121694605,2.565145635673607,0.35,0.4207573092084367
19,6,highland,2.3232421942636354,4.143674021973345,3.755451774071524,0.35,0.4369238178417234
20,6,highland,1.4887955432273638,3.650230120252578,3.3755593396730132,0.35,0.4467189933441243
21,6,highland,0.10058466794324104,3.01645182874958,2.7295462722013997,0.35,0.45
22,6,highland,-2.32095436120715,1.3346297174401154,1.625023190807233,0.35,0.4467189933441243
23,6,highland,1.1145988739960477,2.8683514971018633,3.1298739802188296,0.35,0.43692381784172346
24,6,highland,1.2045110730862028,3.0069508133313474,3.133638731948801,0.35,0.4207573092084367
25,6,highland,1.442176170839017,3.3921073730386304,3.1875142804494336,0.35,0.3984552115439445
26,6,highland,-1.3406832052725541,1.9086450705315177,2.1034877087537427,0.35,0.3703427396521454
27,6,highland,0.3101988097143223,2.8637590776908715,2.6916125451993365,0.35,0.3368298366769956
28,6,highland,2.100585642042464,3.1153953640177585,3.1999937767408575,0.35,0.29840519620835787
29,6,highland,-0.05206529877298116,2.277935686685818,2.54381140782718,0.35,0.2556291360290201
30,6,highland,1.7256172043677664,2.9423711191413804,2.899032848782844,0.35,0.20912542741969609
31,6,highland,1.678995799096611,2.813760403517786,2.7836378804306547,0.35,0.15957219916914114
32,6,highland,0.6466658724480062,2.5457164661362053,2.559154679469378,0.35,0.10769204892940096
33,6,highland,0.9557430645913785,2.4782608255727356,2.511469018499428,0.35,0.05424150611489539
34,6,highland,0.011102700649840435,2.9874864039906157,2.4264951366661838,0.35,-1.4473103847089729e-16
35,6,highland,-0.29880462491565446,2.829420407233184,2.407113527482871,0.35,-0.054241506114895276
36,6,highland,-2.1022752845244246,2.6334091915916598,2.580375173498677,0.35,-0.10769204892940085
37,6,highland,0.974337250254284,2.5968824822810412,2.1616218147207538,0.35,-0.15957219916914103
38,6,highland,-0.03400197694798747,2.0377323013861406,2.2889787409032696,0.35,-0.20912542741969564
39,6,highland,-2.4163764756032067,2.933898368789396,2.867696230779296,0.35,-0.25562913602902004
40,6,highland,0.09073703649822815,2.214840399121697,2.1961593220108364,0.35,-0.29840519620835776
41,6,highland,1.51860516106928,1.7225973890526594,1.6917302469457125,0.35,-0.3368298366769955
42,6,highland,1.8773270952001,1.354152806173767,1.4962573297659985,0.35,-0.37034273965214537
43,6,highland,0.7121628252772327,2.1110123233153466,1.9055098782498308,0.35,-0.3984552115439443
44,6,highland,1.5811141964225643,1.7282099247851763,1.5321508023702393,0.35,-0.4207573092084366
45,6,highland,1.631541219792048,1.747187131755178,1.5035551823454192,0.35,-0.4369238178417234
46,6,highland,-0.27814598095322607,2.0991999770881087,2.370553325152849,0.35,-0.4467189933441243
47,6,highland,-0.8253331500571439,2.6231715957638806,2.658037766440847,0.35,-0.45
48,6,highland,-0.15565883345185413,1.9171984240475117,2.406067123597441,0.35,-0.4467189933441243
49,6,highland,-1.0688968189667212,2.5701886334051993,2.8616822429224285,0.35,-0.43692381784172346
50,6,highland,1.4814015899263229,2.1540215948480657,1.8360003820894937,0.35,-0.4207573092084367
51,6,highland,-0.46730204995761887,2.5747534430065637,2.7146949302061927,0.35,-0.3984552115439446
52,6,highland,-0.30246305116527505,2.8760435482580244,2.7120149950120958,0.35,-0.37034273965214565
