"y","x1","x2","x3"
1.945872,0.055946,0.753786,0.452779
0.185942,0.854936,0.41513,0.099879
0.899054,0.463514,0.577954,0.714547
0.894666,0.28779,0.065282,0.754663
0.618275,0.947172,0.22941,0.607246
0.630942,0.709531,0.465161,0.200695
1.366604,0.508529,0.917292,0.779482
0.40864,0.674411,0.262193,0.268143
1.952828,0.36823,0.586746,0.631143
0.273821,0.074759,0.408787,0.545026
1.624463,0.058395,0.747383,0.784496
1.549911,0.523146,0.923485,0.290788
-0.653541,0.748692,0.162734,0.223661
1.337759,0.524275,0.442693,0.610673
2.684151,0.278784,0.601015,0.007184
1.533971,0.933857,0.930532,0.196148
1.492394,0.44726,0.07401,0.249034
0.828738,0.052102,0.727331,0.080803
0.616619,0.097722,0.275402,0.171419
1.786657,0.410204,0.292092,0.48049
2.715494,0.355539,0.910567,0.436735
-0.460543,0.554561,0.063133,0.930399
1.661347,0.414404,0.830978,0.562586
-1.294356,0.72751,0.192495,0.752507
1.282184,0.594094,0.873937,0.248157
2.062904,0.270163,0.921384,0.687683
-0.087132,0.663454,0.60057,0.98809
1.272576,0.015031,0.667761,0.237405
0.208162,0.818049,0.595711,0.739999
1.709961,0.148278,0.643589,0.670546
1.605088,0.426401,0.79515,0.194809
1.279453,0.236188,0.422656,0.047024
1.543859,0.087628,0.254338,0.345866
0.816895,0.128378,0.333907,0.919146
-0.203988,0.794162,0.8464,0.62231
1.292515,0.894827,0.138222,0.354201
1.408065,0.225451,0.592207,0.645129
3.420553,0.269087,0.927314,0.409419
1.237198,0.018906,0.021175,0.148772
0.702815,0.447356,0.361541,0.069193
0.332904,0.569499,0.331992,0.449928
1.43857,0.976371,0.442245,0.478564
1.837864,0.459702,0.381357,0.291576
0.685911,0.900916,0.573148,0.108128
-0.041211,0.884554,0.90226,0.978878
1.404261,0.370691,0.217611,0.077122
0.888646,0.450413,0.048473,0.628781
1.676479,0.091994,0.143861,0.629668
1.238108,0.644454,0.430675,0.762451
0.905164,0.455678,0.948246,0.701013
1.147821,0.865225,0.519822,0.361307
-0.653925,0.694591,0.169473,0.089474
1.432258,0.001753,0.770491,0.890246
2.011016,0.990528,0.989002,0.360331
-0.053597,0.796078,0.930634,0.060435
1.749284,0.230936,0.263986,0.003858
1.214198,0.076513,0.268674,0.537112
2.310857,0.3632,0.786181,0.542798
0.237004,0.755536,0.964598,0.22703
0.947696,0.039865,0.083859,0.088526
-0.390466,0.823516,0.546709,0.001322
0.207628,0.036372,0.261176,0.962315
2.107475,0.0915,0.779586,0.232963
-1.449662,0.780425,0.094196,0.677385
2.033703,0.31082,0.082895,0.515358
1.960751,0.320102,0.905091,0.225244
1.055616,0.45346,0.670408,0.814512
1.13437,0.050809,0.419562,0.448792
-0.044193,0.921859,0.184617,0.099355
1.147682,0.033415,0.715668,0.007373
0.442788,0.841687,0.829009,0.803633
1.412039,0.04298,0.942549,0.880071
0.050726,0.795056,0.040007,0.321156
1.106564,0.821282,0.888182,0.448592
0.377067,0.941798,0.071527,0.121181
2.360772,0.14695,0.870526,0.327272
2.22038,0.409869,0.909709,0.736077
0.962701,0.494226,0.016779,0.319661
-1.163351,0.804253,0.874028,0.018084
0.494957,0.88593,0.500284,0.277334
0.95234,0.665459,0.57587,0.439945
0.951927,0.48503,0.014893,0.658652
1.318543,0.793568,0.789518,0.334441
-0.476867,0.639505,0.332059,0.719979
2.550461,0.416403,0.71933,0.41212
2.169121,0.218566,0.768054,0.85323
2.121257,0.240522,0.734596,0.236221
-0.123569,0.602191,0.250092,0.539358
-0.005659,0.643838,0.074939,0.955633
0.232588,0.752676,0.251762,0.252049
2.71168,0.304366,0.838776,0.492768
-0.279121,0.679964,0.251027,0.638633
0.994816,0.140738,0.419363,0.101749
1.744649,0.152599,0.910031,0.799941
0.503021,0.797716,0.708163,0.947145
1.105718,0.997656,0.451643,0.30559
1.33949,0.630239,0.618969,0.575714
1.718416,0.481893,0.734724,0.402778
0.079238,0.882909,0.410685,0.386865
1.086584,0.252906,0.718342,0.797392
1.063346,0.678758,0.924903,0.459241
0.369556,0.428833,0.652408,0.686824
0.583593,0.448633,0.368804,0.261314
-0.529356,0.770968,0.275832,0.049087
0.709764,0.414062,0.426673,0.798166
1.561386,0.157229,0.942714,0.061662
0.632629,0.596962,0.836796,0.281155
1.282969,0.042813,0.512753,0.609631
1.800021,0.190725,0.774778,0.024518
2.522854,0.26157,0.245807,0.485225
1.586284,0.240817,0.184926,0.86547
0.179992,0.596202,0.51255,0.829829
0.805073,0.527621,0.238938,0.446514
-0.571345,0.708827,0.940453,0.160208
2.231142,0.316244,0.537903,0.199874
0.00425,0.008876,0.547956,0.60229
1.391989,0.292602,0.137748,0.051627
1.342262,0.23472,0.415719,0.276839
0.178317,0.814852,0.431668,0.55516
-0.448761,0.963134,0.308736,0.798341
-0.015259,0.702199,0.230917,0.367207
2.440314,0.256512,0.615439,0.509955
0.072631,0.571201,0.832027,0.861098
0.055528,0.622792,0.365709,0.422111
-0.002827,0.72322,0.484713,0.441545
0.215174,0.563139,0.036757,0.786905
2.430501,0.228367,0.61654,0.535782
1.678663,0.411726,0.334655,0.205392
1.045518,0.126965,0.334935,0.631929
-0.622882,0.836177,0.372353,0.634477
-1.114833,0.885167,0.578784,0.797132
1.744865,0.033936,0.472211,0.438782
-0.093614,0.913893,0.921219,0.704529
2.059273,0.335206,0.86021,0.276051
1.468519,0.287903,0.086401,0.82199
-0.189448,0.728866,0.469209,0.197729
-0.268848,0.876315,0.434121,0.128609
1.162511,0.025049,0.914981,0.041117
0.81901,0.705121,0.682118,0.172192
1.256882,0.377231,0.136489,0.695933
1.933153,0.060731,0.701277,0.527199
-0.025065,0.109812,0.663421,0.667587
-0.099614,0.506778,0.137796,0.438416
0.275816,0.139538,0.282532,0.093813
1.530221,0.260415,0.224223,0.420188
2.166605,0.454767,0.878914,0.809595
-0.753988,0.73907,0.592045,0.079665
0.280951,0.703857,0.226213,0.172861
1.142809,0.992199,0.639768,0.347351
0.416989,0.664728,0.858828,0.231489
0.185406,0.995724,0.965659,0.830929
0.592554,0.902919,0.586798,0.608057
1.922234,0.331751,0.473681,0.049989
1.416608,0.388776,0.829795,0.69248
1.858699,0.11371,0.977347,0.28633
1.49714,0.06709,0.154486,0.334538
-0.741556,0.844755,0.223899,0.859898
-0.628495,0.620329,0.156265,0.723657
0.282931,0.815036,0.368492,0.09292
2.192432,0.073674,0.357596,0.182424
1.126652,0.052533,0.628906,0.820599
0.103271,0.807213,0.397678,0.659531
1.265915,0.075906,0.216354,0.474242
1.675322,0.145386,0.461466,0.669122
-0.905703,0.715663,0.771108,0.858434
0.263504,0.645836,0.652721,0.459327
0.202374,0.605414,0.089012,0.448823
0.38514,0.631002,0.428965,0.435777
0.371157,0.642786,0.132606,0.249049
0.244225,0.619053,0.414684,0.071041
0.06298,0.566046,0.015608,0.469661
1.721267,0.090734,0.631565,0.249997
2.290556,0.074362,0.752537,0.457544
0.973434,0.741778,0.476853,0.440613
2.508941,0.146457,0.692522,0.264254
2.037633,0.15112,0.602673,0.50813
1.65541,0.224215,0.030105,0.699719
1.60965,0.358166,0.286448,0.825189
0.191034,0.808705,0.058387,0.308177
1.668435,0.098019,0.596729,0.262958
2.892189,0.112481,0.752626,0.108408
0.573712,0.576931,0.296184,0.293307
1.366323,0.137621,0.752578,0.686665
2.131634,0.320841,0.765509,0.337036
2.233084,0.162832,0.410714,0.144884
2.787021,0.168414,0.856411,0.073052
1.149251,0.307031,0.522616,0.880233
0.403963,0.722103,0.230848,0.525465
3.14313,0.302199,0.764657,0.632371
0.802258,0.637671,0.445537,0.649996
0.808297,0.005779,0.895457,0.096817
2.095234,0.212277,0.417436,0.667524
1.659675,0.40464,0.866069,0.948007
0.444592,0.510314,0.15484,0.173898
0.60252,0.572903,0.43861,0.638084
0.280183,0.497842,0.309633,0.881585
1.863496,0.221238,0.699094,0.556866
0.24066,0.97432,0.239872,0.121569
0.654678,0.878784,0.880375,0.223987
0.263672,0.94729,0.679611,0.171459
1.976051,0.288012,0.405617,0.358736
0.764264,0.048536,0.313936,0.922971
1.165267,0.359806,0.315014,0.084267
-0.214363,0.885947,0.662064,0.012806
1.412338,0.99405,0.994605,0.870853
1.130914,0.423248,0.391822,0.267401
1.631736,0.021654,0.66709,0.500891
0.848434,0.565873,0.473467,0.318377
2.281871,0.125199,0.675846,0.670754
1.111469,0.48047,0.149085,0.683913
1.360896,0.112443,0.444286,0.78413
1.484468,0.929856,0.777227,0.299541
1.600777,0.361465,0.716906,0.14622
0.730207,0.829061,0.759686,0.551288
0.186847,0.559171,0.427802,0.169157
0.970926,0.126857,0.622145,0.877613
-0.126411,0.639719,0.678745,0.849021
2.330312,0.235871,0.896722,0.984254
2.863309,0.227173,0.868005,0.270408
0.21334,0.51521,0.192532,0.770228
0.583529,0.942348,0.383745,0.443625
1.546354,0.462552,0.61739,0.207456
1.723566,0.28946,0.312808,0.846133
1.842678,0.337785,0.119323,0.197889
0.660687,0.062786,0.289204,0.79393
2.561887,0.436765,0.16278,0.307661
-0.219109,0.83613,0.316698,0.231461
1.711943,0.224714,0.302356,0.211517
2.214803,0.174976,0.053184,0.459563
3.142225,0.245965,0.924088,0.307688
-1.163578,0.703413,0.260675,0.978494
-0.535169,0.607464,0.501525,0.949921
2.496902,0.263901,0.31685,0.217942
2.555597,0.30653,0.859158,0.60656
1.367156,0.186361,0.361398,0.048263
1.448077,0.33567,0.359469,0.452947
1.410617,0.573564,0.83687,0.198456
-0.537808,0.942956,0.368097,0.00267
0.426939,0.92488,0.865873,0.529246
0.454939,0.439391,0.477893,0.040555
0.786054,0.680099,0.923793,0.303549
-0.190306,0.767969,0.750454,0.196069
0.660904,0.995728,0.172093,0.205872
0.415345,0.410986,0.146486,0.106
2.080851,0.119439,0.661406,0.043351
1.239754,0.107053,0.294342,0.637649
1.800334,0.380657,0.734998,0.704685
0.135721,0.744301,0.677139,0.164419
0.922309,0.577533,0.746959,0.691779
1.904068,0.462649,0.903326,0.638541
1.389505,0.244987,0.09987,0.682831
1.813414,0.404009,0.637771,0.091676
0.979627,0.690583,0.595932,0.461592
1.099333,0.587552,0.863564,0.671864
0.840988,0.459385,0.203411,0.197802
-0.388887,0.765732,0.467205,0.890183
1.395638,0.155176,0.157611,0.287002
1.559026,0.899359,0.920398,0.564655
1.175385,0.079843,0.228474,0.330095
1.365486,0.292635,0.739908,0.766722
1.832024,0.400653,0.24275,0.175849
2.06479,0.229114,0.356231,0.160551
2.264562,0.20042,0.450004,0.256511
-0.354948,0.903466,0.041082,0.771873
2.687494,0.246632,0.294553,0.314988
1.17565,0.387685,0.518097,0.938887
1.205257,0.104056,0.007677,0.5602
1.784733,0.44897,0.765206,0.646409
1.32198,0.911832,0.773284,0.767229
0.170447,0.427228,0.136288,0.856683
0.290893,0.796184,0.829394,0.13882
2.725038,0.269089,0.924421,0.59823
-0.054621,0.877295,0.62972,0.883952
2.226118,0.273248,0.900419,0.113217
0.700344,0.611284,0.558156,0.222122
2.175724,0.176352,0.795004,0.032529
-0.281923,0.048318,0.51984,0.066917
0.460542,0.837592,0.334861,0.321899
1.774437,0.270599,0.9064,0.36698
-0.027453,0.882883,0.900751,0.550362
-0.222772,0.917691,0.184477,0.060277
2.317876,0.09329,0.871071,0.43832
1.952671,0.179632,0.137507,0.244189
0.988386,0.56225,0.268901,0.061318
2.185731,0.950614,0.822057,0.475602
0.07988,0.981443,0.301233,0.630792
-0.045703,0.511279,0.041973,0.209136
2.503458,0.278953,0.706435,0.461084
1.63669,0.164294,0.668879,0.084245
-0.787368,0.507671,0.007915,0.998685
2.217774,0.274743,0.4592,0.140869
0.57231,0.618437,0.805158,0.946126
-0.254747,0.903414,0.108987,0.022924
1.393327,0.369448,0.117601,0.051469
0.036156,0.870306,0.384936,0.463592
-0.754134,0.722682,0.058984,0.03414
2.16069,0.408267,0.967445,0.088832
-1.076442,0.75142,0.300341,0.84295
0.604705,0.640306,0.179557,0.771054
0.462676,0.95516,0.388408,0.24472
0.504844,0.926431,0.631341,0.948026
2.070648,0.408326,0.69807,0.372742
1.022772,0.078085,0.130345,0.174247
2.221844,0.330344,0.712466,0.450125
0.316166,0.974115,0.717807,0.347959
2.192756,0.254608,0.620991,0.324741
0.598463,0.535056,0.627837,0.459953
1.329685,0.96491,0.705723,0.398333
1.580298,0.135237,0.060191,0.797034
0.439143,0.885088,0.971092,0.417093
0.445017,0.002802,0.150274,0.382679
2.158806,0.395243,0.808261,0.455296
-0.352158,0.85079,0.188933,0.561556
0.209608,0.702614,0.502415,0.595273
0.61163,0.712215,0.765046,0.574204
1.679139,0.056825,0.875504,0.62446
0.339664,0.971846,0.918577,0.63755
1.152144,0.807804,0.612662,0.335663
1.306456,0.622192,0.334905,0.401122
1.132307,0.960672,0.631868,0.692061
1.621786,0.484245,0.403484,0.418041
-0.314631,0.014147,0.302765,0.890518
1.334036,0.182172,0.232564,0.86378
-0.180986,0.675498,0.190253,0.564514
1.131931,0.083697,0.376347,0.685156
1.460356,0.529946,0.235231,0.435133
0.833707,0.021608,0.690873,0.605582
1.702117,0.012813,0.819364,0.880456
1.337232,0.566703,0.840001,0.129213
0.546923,0.916727,0.993051,0.661535
1.913003,0.144983,0.880925,0.162484
0.570295,0.768591,0.75239,0.373044
2.034987,0.138721,0.725598,0.70267
3.191586,0.148564,0.842585,0.110619
1.073266,0.475112,0.384397,0.392476
1.656076,0.12382,0.313716,0.520259
1.693501,0.300679,0.790903,0.975449
0.05166,0.915482,0.472525,0.127718
0.693081,0.82212,0.993449,0.74081
1.889325,0.322305,0.755705,0.761275
0.316131,0.919051,0.838396,0.540915
-0.165536,0.98995,0.155471,0.158877
0.533984,0.980252,0.229369,0.738834
0.809725,0.342467,0.552201,0.741272
0.80815,0.426362,0.282965,0.128029
1.152571,0.15538,0.127758,0.846511
-0.758134,0.799193,0.612748,0.805948
-0.071939,0.534356,0.013424,0.644626
-1.183134,0.775582,0.234688,0.986198
2.047524,0.195694,0.563338,0.34015
1.178881,0.320773,0.288431,0.524708
1.132509,0.251406,0.506257,0.997794
2.0307,0.399222,0.900222,0.078152
2.192662,0.392047,0.569781,0.427446
1.956894,0.117793,0.923799,0.501362
0.104713,0.742759,0.266366,0.871179
0.753172,0.741904,0.793995,0.163253
1.694232,0.204859,0.928325,0.942141
0.903684,0.477859,0.220477,0.570264
2.036971,0.969869,0.613497,0.498894
-0.316409,0.08029,0.43657,0.028088
-0.712388,0.62797,0.104961,0.055297
1.765863,0.45464,0.33713,0.364734
1.046937,0.933893,0.48747,0.403463
0.79492,0.183661,0.613637,0.912765
-0.227101,0.553938,0.198623,0.84621
1.995475,0.386893,0.594372,0.333844
-0.437677,0.537813,0.241915,0.684635
-0.791154,0.599187,0.341395,0.110092
2.422821,0.312684,0.132941,0.264004
3.097513,0.238018,0.827777,0.326454
0.095984,0.799159,0.941051,0.014342
-0.459935,0.80813,0.143914,0.011728
2.192255,0.21034,0.945478,0.957934
0.582083,0.554803,0.496966,0.900613
2.11711,0.412849,0.455912,0.641408
0.516619,0.902159,0.862389,0.817374
-0.023302,0.779221,0.344478,0.488864
0.797157,0.935529,0.819534,0.854161
1.774551,0.073669,0.832816,0.610239
1.154106,0.566391,0.613077,0.107131
0.936153,0.511165,0.842329,0.684284
1.431028,0.441504,0.026871,0.426387
0.401922,0.437257,0.027455,0.612751
2.621039,0.147051,0.294767,0.331543
-0.251468,0.794313,0.636055,0.134097
1.658487,0.260053,0.525631,0.18118
-0.956683,0.872163,0.037474,0.975586
1.399093,0.289921,0.379839,0.009364
3.574957,0.208776,0.839793,0.330161
1.205859,0.511291,0.903296,0.518209
2.658261,0.133582,0.749253,0.346359
2.292818,0.358026,0.983041,0.752382
1.609332,0.128397,0.202168,0.448669
1.886518,0.056396,0.55401,0.390458
0.652432,0.466995,0.831758,0.789648
1.244405,0.636141,0.209224,0.2999
0.044009,0.942629,0.493654,0.080391
1.955721,0.171343,0.224311,0.199882
3.051271,0.156076,0.636081,0.561823
1.500243,0.098031,0.648611,0.231801
-0.801264,0.809203,0.236658,0.153971
0.675655,0.99157,0.280303,0.296909
-0.02033,0.898324,0.16624,0.539528
2.973605,0.224514,0.581583,0.259718
2.243806,0.349187,0.064976,0.164069
1.105104,0.75973,0.853669,0.204847
-0.564237,0.539356,0.426697,0.947494
1.056873,0.095835,0.180038,0.853128
-0.593354,0.672227,0.058188,0.668927
0.409179,0.588878,0.47357,0.26019
-1.457918,0.762194,0.113549,0.123263
0.494781,0.395437,0.065688,0.916971
1.132267,0.114724,0.171348,0.528949
0.280463,0.722319,0.496828,0.39677
1.465165,0.282785,0.364102,0.652222
-1.112677,0.646211,0.736102,0.803158
1.512428,0.987634,0.769839,0.128806
2.623936,0.425406,0.984406,0.152645
0.411057,0.361807,0.295284,0.99641
1.485884,0.211134,0.008793,0.904615
1.651899,0.207807,0.196944,0.694044
0.141728,0.145299,0.453744,0.851314
0.760671,0.514438,0.553675,0.642057
-0.564431,0.785192,0.046371,0.295551
-0.2899,0.910261,0.631742,0.840454
0.291659,0.555322,0.646825,0.727552
2.683901,0.427965,0.934202,0.484995
-0.431089,0.793041,0.209605,0.922226
1.591284,0.140323,0.496295,0.67018
0.67548,0.947388,0.140273,0.282853
-0.1012,0.696975,0.655897,0.143029
-0.554506,0.636027,0.616315,0.94625
2.022348,0.150007,0.753844,0.822221
1.490247,0.774473,0.794146,0.260612
1.116174,0.290825,0.213548,0.881155
2.848795,0.248375,0.446798,0.361158
1.247851,0.244278,0.581032,0.753129
0.069895,0.05008,0.693539,0.007311
-0.888414,0.710234,0.487392,0.953433
0.811704,0.034557,0.700092,0.336509
0.761183,0.428719,0.042477,0.793939
0.252408,0.485059,0.575904,0.692815
2.093684,0.498544,0.770191,0.423099
2.177283,0.363379,0.790609,0.971421
0.17016,0.83554,0.941449,0.28784
1.307824,0.523389,0.407046,0.345474
0.336778,0.474565,0.521251,0.202559
2.661118,0.246627,0.755972,0.173122
1.050871,0.947812,0.333932,0.270371
1.316931,0.361507,0.15253,0.139489
2.256195,0.384748,0.719965,0.384903
1.401572,0.971526,0.277328,0.885749
-0.614762,0.71134,0.07072,0.616118
0.90729,0.890362,0.581365,0.320277
0.693799,0.89343,0.742246,0.71728
0.027316,0.066268,0.146001,0.996421
0.137444,0.752539,0.350288,0.633501
-0.619869,0.653108,0.477973,0.934731
1.055863,0.114625,0.284156,0.266065
0.933205,0.091276,0.379556,0.6792
2.22646,0.213803,0.834734,0.296288
1.971799,0.234764,0.357316,0.861349
-0.499981,0.810306,0.617273,0.928663
0.175871,0.543016,0.573079,0.009238
-0.753541,0.768362,0.105019,0.602745
-0.147063,0.734443,0.108691,0.534513
1.747784,0.430971,0.046693,0.106134
1.407389,0.050879,0.723066,0.424487
1.497959,0.043912,0.589497,0.32564
0.047699,0.584876,0.415709,0.254226
3.059466,0.364338,0.712828,0.381344
0.43532,0.859944,0.30632,0.582442
1.484687,0.084871,0.304519,0.349724
1.056376,0.127176,0.365276,0.225079
0.667996,0.98837,0.040949,0.37953
0.609487,0.188096,0.073065,0.6596
0.523604,0.591075,0.077192,0.472744
1.365942,0.2369,0.594919,0.961235
1.136536,0.391255,0.257495,0.825276
1.618794,0.095869,0.421449,0.779212
1.57689,0.163996,0.692944,0.861883
1.050968,0.979861,0.628535,0.437846
0.631368,0.46271,0.625699,0.183562
-0.325264,0.745245,0.685904,0.868984
1.289502,0.424895,0.946682,0.720617
-0.410336,0.87681,0.53627,0.463783
0.30904,0.834407,0.121137,0.789844
0.089593,0.874139,0.561309,0.895988
0.306191,0.859246,0.845537,0.827952
1.485528,0.077508,0.39093,0.033389
-0.531671,0.76509,0.555434,0.585813
-0.711035,0.793472,0.756521,0.016207
-0.333607,0.630361,0.808627,0.049286
-0.080115,0.797122,0.527523,0.646034
1.924946,0.327798,0.745669,0.06226
-0.64832,0.772534,0.297362,0.940981
1.98308,0.199844,0.488949,0.501856
0.097346,0.882193,0.493636,0.241958
0.74606,0.086904,0.39183,0.51204
1.044235,0.440204,0.181439,0.823584
1.008834,0.52398,0.941096,0.414247
-0.271419,0.657174,0.480486,0.126912
0.724836,0.227451,0.187002,0.964253
2.651438,0.259678,0.003489,0.579593
0.998458,0.002834,0.378736,0.0436
1.683337,0.174632,0.400242,0.084141
-0.08344,0.711959,0.215739,0.383939
-1.155911,0.879417,0.220684,0.655451
-0.252905,0.725418,0.279759,0.950353
0.712717,0.883278,0.778045,0.634539
0.948695,0.61159,0.346503,0.453717
1.276835,0.049303,0.993788,0.226631
0.347343,0.445109,0.294561,0.712125
1.598995,0.375475,0.367708,0.724722
0.880069,0.065578,0.17933,0.13565
2.308484,0.406615,0.610627,0.47307
0.675034,0.534303,0.454548,0.020961
1.255764,0.331502,0.342843,0.735474
1.231206,0.888704,0.474615,0.398288
2.134104,0.381461,0.593862,0.570745
0.923937,0.957303,0.247924,0.737565
2.440754,0.165473,0.610646,0.216797
1.608364,0.107071,0.940415,0.549166
0.44109,0.913341,0.799463,0.008215
-0.411251,0.888471,0.100207,0.941832
-0.024892,0.70461,0.703555,0.304133
1.802404,0.033713,0.645328,0.242433
-0.928807,0.782202,0.481376,0.909636
0.688426,0.39875,0.042789,0.961877
1.231035,0.028118,0.021372,0.250314
1.018965,0.121453,0.031589,0.088716
0.778171,0.099087,0.818046,0.772332
0.436378,0.405984,0.249478,0.093806
1.847752,0.327928,0.690318,0.762637
2.042997,0.282181,0.073635,0.49605
1.899474,0.404065,0.892711,0.340262
1.843681,0.071141,0.204587,0.18106
2.219872,0.519382,0.648068,0.347761
2.244176,0.227941,0.626436,0.275877
0.587495,0.57612,0.774202,0.906068
-0.304424,0.581541,0.371786,0.516556
-0.591238,0.632424,0.847858,0.006003
0.300574,0.67005,0.825172,0.586196
0.45796,0.600271,0.420154,0.197923
0.419771,0.59037,0.468991,0.726748
0.625384,0.915382,0.841322,0.702111
1.769546,0.360859,0.837805,0.452476
0.598864,0.581083,0.885137,0.121144
1.717702,0.518964,0.758083,0.126381
-0.865908,0.645274,0.832264,0.892434
0.908051,0.407637,0.996082,0.975895
0.208417,0.777728,0.525321,0.388564
0.520334,0.758755,0.260728,0.308604
0.442163,0.791563,0.766065,0.499442
1.090291,0.207896,0.224853,0.882867
2.038143,0.243766,0.982557,0.86192
1.736394,0.154743,0.329052,0.058809
1.155433,0.423997,0.482109,0.011417
1.793014,0.212766,0.50955,0.680271
-0.397307,0.736713,0.541736,0.692816
1.439117,0.367318,0.860396,0.068881
1.61057,0.562984,0.335398,0.319124
-0.166555,0.702521,0.694038,0.90405
0.827398,0.573156,0.469164,0.713589
0.893097,0.96391,0.31039,0.450625
0.472912,0.638739,0.987808,0.917316
2.70907,0.14031,0.932009,0.350636
1.008303,0.346951,0.227245,0.847792
0.304221,0.64574,0.653427,0.967666
0.561365,0.82261,0.999133,0.882347
0.352756,0.580703,0.786388,0.856741
0.11717,0.146524,0.038168,0.914663
0.388343,0.353151,0.306492,0.890283
-0.627923,0.735046,0.375528,0.022513
1.276257,0.547382,0.628097,0.288247
1.113303,0.470834,0.687241,0.793016
2.700867,0.189988,0.591723,0.052107
2.131028,0.109747,0.357363,0.160692
-0.333726,0.619853,0.431982,0.712898
0.654557,0.070722,0.161491,0.887176
0.206548,0.540167,0.810584,0.660568
0.981085,0.362174,0.364568,0.899601
-0.081573,0.770163,0.11224,0.434823
1.351232,0.982353,0.613213,0.217898
1.152391,0.544362,0.848631,0.559434
0.291289,0.938363,0.502164,0.426018
0.402098,0.041159,0.439228,0.918439
-0.308226,0.675779,0.123666,0.83384
0.65179,0.543994,0.667797,0.557045
-0.279917,0.526296,0.005947,0.878362
1.591122,0.299183,0.265032,0.824375
0.242157,0.471714,0.018334,0.789244
2.030816,0.106828,0.984356,0.767489
-0.797829,0.801371,0.292,0.243106
2.113199,0.238407,0.475283,0.427821
0.849631,0.491192,0.027153,0.646827
-1.9175,0.742738,0.002195,0.968708
1.965049,0.215211,0.044207,0.892263
0.499947,0.908183,0.793738,0.703842
1.52516,0.397488,0.860123,0.387832
-0.274342,0.84272,0.771514,0.420691
0.277809,0.589466,0.319732,0.181147
1.190903,0.466626,0.735843,0.255099
1.990409,0.030663,0.991762,0.853914
0.995284,0.146891,0.037722,0.844939
-0.069123,0.541314,0.170267,0.971241
-0.203219,0.852609,0.560992,0.101138
0.620885,0.315145,0.617312,0.828343
2.579721,0.355407,0.902146,0.417442
1.459009,0.543193,0.608638,0.57684
0.184641,0.55274,0.195265,0.199416
0.312567,0.684301,0.698017,0.756351
1.424277,0.021175,0.379033,0.208187
2.731835,0.128735,0.708347,0.566529
0.716704,0.375919,0.01799,0.987935
0.237046,0.702831,0.340105,0.534518
-0.365588,0.619064,0.15021,0.188804
-0.923854,0.795433,0.179879,0.030506
1.492345,0.15059,0.155192,0.932109
1.982942,0.257534,0.466018,0.67416
0.247851,0.965285,0.182616,0.978795
1.624842,0.558713,0.066274,0.533484
1.755275,0.352081,0.456597,0.232645
1.730845,0.177533,0.761658,0.580742
2.936665,0.116079,0.746329,0.420053
-0.495065,0.663445,0.539643,0.851114
0.00594,0.903709,0.408167,0.144596
0.684667,0.647292,0.752281,0.423816
0.207233,0.542154,0.085408,0.926495
2.190687,0.418894,0.173915,0.134513
1.293934,0.231682,0.397654,0.08211
1.369635,0.497595,0.891636,0.90648
0.687844,0.839779,0.391863,0.815006
0.515223,0.474144,0.740874,0.716055
0.433776,0.959259,0.096188,0.756893
1.651036,0.212884,0.807327,0.854429
0.458352,0.487969,0.367285,0.132898
0.243715,0.779987,0.188401,0.538133
1.647109,0.167921,0.608199,0.717776
0.952098,0.059938,0.295164,0.918187
1.211094,0.223548,0.85551,0.202224
0.743426,0.106598,0.758201,0.143989
0.80878,0.014245,0.364567,0.987058
-0.558556,0.895903,0.045346,0.171793
1.675998,0.214844,0.047849,0.402076
2.138646,0.33429,0.833792,0.325356
0.20124,0.974181,0.698418,0.920219
-0.427855,0.767681,0.320651,0.726907
1.649851,0.356515,0.493828,0.822187
1.428124,0.188973,0.098815,0.34759
-0.645526,0.706828,0.17065,0.772114
1.068235,0.995369,0.116723,0.38471
2.666891,0.379985,0.755635,0.691221
1.397422,0.248868,0.757214,0.072046
-0.178104,0.964022,0.510865,0.147064
0.246056,0.471915,0.448217,0.760778
0.65095,0.04712,0.473314,0.078493
2.201086,0.254401,0.329415,0.467862
1.4407,0.003834,0.983298,0.840175
0.109832,0.550692,0.342054,0.197728
1.447238,0.279987,0.460485,0.656971
0.403767,0.03937,0.367992,0.945486
1.705812,0.503217,0.1134,0.460008
1.361944,0.546934,0.868022,0.49432
-0.207027,0.744343,0.772887,0.566751
-0.611609,0.71836,0.404106,0.630794
0.668778,0.535122,0.811127,0.138153
0.505542,0.794092,0.459828,0.359048
-0.693279,0.770519,0.360608,0.049247
0.513343,0.631587,0.599588,0.263873
2.114418,0.287833,0.907091,0.832062
0.518883,0.957871,0.628636,0.553643
0.353883,0.292224,0.547242,0.805632
0.85384,0.459781,0.189017,0.018266
1.275969,0.071492,0.150153,0.238814
-0.913526,0.602122,0.730459,0.963273
0.336247,0.669722,0.730196,0.621852
1.122495,0.305129,0.237209,0.977458
1.541216,0.307023,0.170994,0.699123
1.438634,0.194163,0.069032,0.445253
0.216587,0.892818,0.043233,0.539715
2.125958,0.305171,0.957548,0.928974
-0.245652,0.715401,0.730303,0.006937
1.088487,0.446363,0.400071,0.52278
-0.606105,0.828436,0.484294,0.851157
1.158353,0.919468,0.552203,0.32044
2.160136,0.326301,0.601058,0.399211
1.198988,0.186369,0.510497,0.087993
-0.660421,0.734177,0.302942,0.596955
0.713075,0.906535,0.386223,0.497575
1.112627,0.407789,0.22193,0.773946
2.011349,0.308681,0.076491,0.733191
